mesh1, mesh2, method, is_rotx, is_roty, is_rotz, is_simple, is_v, value
female_lowres,orange2_lowres,direct,false,false,false,false,true,1.34623
female_lowres,orange2_lowres,none,false,false,false,false,false,1.90321
female_lowres,orange2_lowres,none,false,false,false,false,true,1.34623
female_lowres,pear2_lowres,direct,false,false,false,false,false,1.94316
female_lowres,pear2_lowres,direct,false,false,false,false,true,1.57944
female_lowres,pear2_lowres,none,false,false,false,false,false,1.94316
female_lowres,pear2_lowres,none,false,false,false,false,true,1.57944
female_lowres,shark2_lowres,direct,false,false,false,false,false,2.3791
female_lowres,shark2_lowres,direct,false,false,false,false,true,2.09539
female_lowres,shark2_lowres,none,false,false,false,false,false,2.3791
female_lowres,shark2_lowres,none,false,false,false,false,true,2.09539
female_lowres,stone_long_lowres,direct,false,false,false,false,false,1.86152
female_lowres,stone_long_lowres,direct,false,false,false,false,true,1.5968
female_lowres,stone_long_lowres,none,false,false,false,false,false,1.86152
female_lowres,stone_long_lowres,none,false,false,false,false,true,1.5968
female_lowres,stone_round_lowres,direct,false,false,false,false,false,1.9051
female_lowres,stone_round_lowres,direct,false,false,false,false,true,1.3576
female_lowres,stone_round_lowres,none,false,false,false,false,false,1.9051
female_lowres,stone_round_lowres,none,false,false,false,false,true,1.3576
female_lowres,fish2_lowres,direct,true,false,false,false,false,1.98843
female_lowres,fish2_lowres,direct,true,false,false,false,true,1.42985
female_lowres,fish2_lowres,none,true,false,false,false,false,1.98843
female_lowres,fish2_lowres,none,true,false,false,false,true,1.42985
female_lowres,fish2_lowres,poisson,true,false,false,false,false,2.91558
female_lowres,fish2_lowres,poisson,true,false,false,false,true,1.91123
female_lowres,horse2_lowres,direct,true,false,false,false,false,2.18604
female_lowres,horse2_lowres,direct,true,false,false,false,true,1.54369
female_lowres,horse2_lowres,none,true,false,false,false,false,2.27267
female_lowres,horse2_lowres,none,true,false,false,false,true,1.78384
female_lowres,male_lowres,direct,true,false,false,false,false,2.31197
female_lowres,male_lowres,direct,true,false,false,false,true,2.82085
female_lowres,male_lowres,none,true,false,false,false,false,2.35641
female_lowres,male_lowres,none,true,false,false,false,true,1.95693
female_lowres,orange2_lowres,direct,true,false,false,false,false,1.92856
female_lowres,orange2_lowres,direct,true,false,false,false,true,1.29513
female_lowres,orange2_lowres,none,true,false,false,false,false,1.92856
female_lowres,orange2_lowres,none,true,false,false,false,true,1.29513
female_lowres,pear2_lowres,direct,true,false,false,false,false,1.8706
female_lowres,pear2_lowres,direct,true,false,false,false,true,1.56135
female_lowres,pear2_lowres,none,true,false,false,false,false,1.8706
female_lowres,pear2_lowres,none,true,false,false,false,true,1.56135
female_lowres,shark2_lowres,direct,true,false,false,false,false,2.14058
female_lowres,shark2_lowres,direct,true,false,false,false,true,1.73465
female_lowres,shark2_lowres,none,true,false,false,false,false,2.53119
female_lowres,shark2_lowres,none,true,false,false,false,true,1.80578
female_lowres,stone_long_lowres,direct,true,false,false,false,false,1.7661
female_lowres,stone_long_lowres,direct,true,false,false,false,true,1.47551
female_lowres,stone_long_lowres,none,true,false,false,false,false,1.7661
female_lowres,stone_long_lowres,none,true,false,false,false,true,1.47551
female_lowres,stone_round_lowres,direct,true,false,false,false,false,1.86183
female_lowres,stone_round_lowres,direct,true,false,false,false,true,1.2616
female_lowres,stone_round_lowres,none,true,false,false,false,false,1.86183
female_lowres,stone_round_lowres,none,true,false,false,false,true,1.2616
female_lowres,fish2_lowres,direct,false,true,false,false,false,1.82776
female_lowres,fish2_lowres,direct,false,true,false,false,true,1.69193
female_lowres,fish2_lowres,none,false,true,false,false,false,1.82776
female_lowres,fish2_lowres,none,false,true,false,false,true,1.69193
female_lowres,fish2_lowres,poisson,false,true,false,false,false,3.39082
female_lowres,fish2_lowres,poisson,false,true,false,false,true,2.63522
female_lowres,horse2_lowres,direct,false,true,false,false,false,1.95393
female_lowres,horse2_lowres,direct,false,true,false,false,true,1.99579
female_lowres,horse2_lowres,none,false,true,false,false,false,1.95393
female_lowres,horse2_lowres,none,false,true,false,false,true,1.99579
female_lowres,male_lowres,direct,false,true,false,false,false,1.80099
female_lowres,male_lowres,direct,false,true,false,false,true,1.86915
female_lowres,male_lowres,none,false,true,false,false,false,1.80099
female_lowres,male_lowres,none,false,true,false,false,true,1.86915
female_lowres,orange2_lowres,direct,false,true,false,false,false,1.77507
female_lowres,orange2_lowres,direct,false,true,false,false,true,1.34499
female_lowres,orange2_lowres,none,false,true,false,false,false,1.77507
female_lowres,orange2_lowres,none,false,true,false,false,true,1.34499
female_lowres,pear2_lowres,direct,false,true,false,false,false,1.66242
female_lowres,pear2_lowres,direct,false,true,false,false,true,1.52529
female_lowres,pear2_lowres,none,false,true,false,false,false,1.66242
female_lowres,pear2_lowres,none,false,true,false,false,true,1.52529
female_lowres,shark2_lowres,direct,false,true,false,false,false,1.78145
female_lowres,shark2_lowres,direct,false,true,false,false,true,1.74287
female_lowres,shark2_lowres,none,false,true,false,false,false,1.78145
female_lowres,shark2_lowres,none,false,true,false,false,true,1.74287
female_lowres,stone_long_lowres,direct,false,true,false,false,false,1.85608
female_lowres,stone_long_lowres,direct,false,true,false,false,true,1.63065
female_lowres,stone_long_lowres,none,false,true,false,false,false,1.85608
female_lowres,stone_long_lowres,none,false,true,false,false,true,1.63065
female_lowres,stone_round_lowres,direct,false,true,false,false,false,2.09845
female_lowres,stone_round_lowres,direct,false,true,false,false,true,1.39111
female_lowres,stone_round_lowres,none,false,true,false,false,false,2.09845
female_lowres,stone_round_lowres,none,false,true,false,false,true,1.39111
female_lowres,fish2_lowres,direct,false,false,true,false,false,1.88962
female_lowres,fish2_lowres,direct,false,false,true,false,true,1.72386
female_lowres,fish2_lowres,none,false,false,true,false,false,1.88962
female_lowres,fish2_lowres,none,false,false,true,false,true,1.72386
female_lowres,horse2_lowres,direct,false,false,true,false,false,2.09016
female_lowres,horse2_lowres,direct,false,false,true,false,true,1.68972
female_lowres,horse2_lowres,none,false,false,true,false,false,2.09016
female_lowres,horse2_lowres,none,false,false,true,false,true,1.68972
female_lowres,male_lowres,direct,false,false,true,false,false,1.77292
female_lowres,male_lowres,direct,false,false,true,false,true,2.25089
female_lowres,male_lowres,none,false,false,true,false,false,1.77292
female_lowres,male_lowres,none,false,false,true,false,true,2.25089
female_lowres,orange2_lowres,direct,false,false,true,false,false,2.0805
female_lowres,orange2_lowres,direct,false,false,true,false,true,1.44994
female_lowres,orange2_lowres,none,false,false,true,false,false,2.082
female_lowres,orange2_lowres,none,false,false,true,false,true,1.32468
female_lowres,pear2_lowres,direct,false,false,true,false,false,1.82825
female_lowres,pear2_lowres,direct,false,false,true,false,true,1.48681
female_lowres,pear2_lowres,none,false,false,true,false,false,1.82825
female_lowres,pear2_lowres,none,false,false,true,false,true,1.48681
female_lowres,shark2_lowres,direct,false,false,true,false,false,1.8171
female_lowres,shark2_lowres,direct,false,false,true,false,true,1.70846
female_lowres,shark2_lowres,none,false,false,true,false,false,1.8171
female_lowres,shark2_lowres,none,false,false,true,false,true,1.70846
female_lowres,stone_long_lowres,direct,false,false,true,false,false,2.02569
female_lowres,stone_long_lowres,direct,false,false,true,false,true,1.50166
female_lowres,stone_long_lowres,none,false,false,true,false,false,2.02569
female_lowres,stone_long_lowres,none,false,false,true,false,true,1.50166
female_lowres,stone_round_lowres,direct,false,false,true,false,false,1.90672
female_lowres,stone_round_lowres,direct,false,false,true,false,true,1.37395
female_lowres,stone_round_lowres,none,false,false,true,false,false,1.90672
female_lowres,stone_round_lowres,none,false,false,true,false,true,1.37395
fish2_lowres,horse2_lowres,direct,false,false,false,false,false,2.52109
fish2_lowres,horse2_lowres,direct,false,false,false,false,true,1.5729
fish2_lowres,horse2_lowres,none,false,false,false,false,false,2.52109
fish2_lowres,horse2_lowres,none,false,false,false,false,true,1.5729
fish2_lowres,horse2_lowres,poisson,false,false,false,false,false,4.28038
fish2_lowres,horse2_lowres,poisson,false,false,false,false,true,2.0357
fish2_lowres,male_lowres,direct,false,false,false,false,false,2.43509
fish2_lowres,male_lowres,direct,false,false,false,false,true,2.25629
fish2_lowres,male_lowres,none,false,false,false,false,false,2.43509
fish2_lowres,male_lowres,none,false,false,false,false,true,2.25629
fish2_lowres,orange2_lowres,direct,false,false,false,false,false,2.56226
fish2_lowres,orange2_lowres,direct,false,false,false,false,true,1.20847
fish2_lowres,orange2_lowres,none,false,false,false,false,false,2.56226
fish2_lowres,orange2_lowres,none,false,false,false,false,true,1.20847
fish2_lowres,orange2_lowres,poisson,false,false,false,false,false,2.51442
fish2_lowres,orange2_lowres,poisson,false,false,false,false,true,1.25179
fish2_lowres,pear2_lowres,direct,false,false,false,false,false,2.60549
fish2_lowres,pear2_lowres,direct,false,false,false,false,true,1.23251
fish2_lowres,pear2_lowres,none,false,false,false,false,false,2.60549
fish2_lowres,pear2_lowres,none,false,false,false,false,true,1.23251
fish2_lowres,pear2_lowres,poisson,false,false,false,false,false,2.25298
fish2_lowres,pear2_lowres,poisson,false,false,false,false,true,1.18857
fish2_lowres,shark2_lowres,direct,false,false,false,false,false,2.71274
fish2_lowres,shark2_lowres,direct,false,false,false,false,true,1.29114
fish2_lowres,shark2_lowres,none,false,false,false,false,false,2.71274
fish2_lowres,shark2_lowres,none,false,false,false,false,true,1.29114
fish2_lowres,shark2_lowres,poisson,false,false,false,false,false,2.93844
fish2_lowres,shark2_lowres,poisson,false,false,false,false,true,1.39707
fish2_lowres,stone_long_lowres,direct,false,false,false,false,false,2.57264
fish2_lowres,stone_long_lowres,direct,false,false,false,false,true,1.29161
fish2_lowres,stone_long_lowres,none,false,false,false,false,false,2.57264
fish2_lowres,stone_long_lowres,none,false,false,false,false,true,1.29161
fish2_lowres,stone_round_lowres,direct,false,false,false,false,false,2.09171
fish2_lowres,stone_round_lowres,direct,false,false,false,false,true,1.21799
fish2_lowres,stone_round_lowres,none,false,false,false,false,false,2.09171
fish2_lowres,stone_round_lowres,none,false,false,false,false,true,1.21799
fish2_lowres,horse2_lowres,direct,true,false,false,false,false,2.23183
fish2_lowres,horse2_lowres,direct,true,false,false,false,true,1.55344
fish2_lowres,horse2_lowres,none,true,false,false,false,false,2.23183
fish2_lowres,horse2_lowres,none,true,false,false,false,true,1.55344
fish2_lowres,horse2_lowres,poisson,true,false,false,false,false,4.34497
fish2_lowres,horse2_lowres,poisson,true,false,false,false,true,2.07822
fish2_lowres,male_lowres,direct,true,false,false,false,false,2.55816
fish2_lowres,male_lowres,direct,true,false,false,false,true,1.75123
fish2_lowres,male_lowres,none,true,false,false,false,false,2.55816
fish2_lowres,male_lowres,none,true,false,false,false,true,1.75123
fish2_lowres,orange2_lowres,direct,true,false,false,false,false,2.79851
fish2_lowres,orange2_lowres,direct,true,false,false,false,true,1.27496
fish2_lowres,orange2_lowres,none,true,false,false,false,false,2.79851
fish2_lowres,orange2_lowres,none,true,false,false,false,true,1.27496
fish2_lowres,orange2_lowres,poisson,true,false,false,false,false,7.95535
fish2_lowres,orange2_lowres,poisson,true,false,false,false,true,1.91191
fish2_lowres,pear2_lowres,direct,true,false,false,false,false,2.13144
fish2_lowres,pear2_lowres,direct,true,false,false,false,true,1.30499
fish2_lowres,pear2_lowres,none,true,false,false,false,false,2.13144
fish2_lowres,pear2_lowres,none,true,false,false,false,true,1.30499
fish2_lowres,pear2_lowres,poisson,true,false,false,false,false,2.23374
fish2_lowres,pear2_lowres,poisson,true,false,false,false,true,1.27876
fish2_lowres,shark2_lowres,direct,true,false,false,false,false,2.48104
fish2_lowres,shark2_lowres,direct,true,false,false,false,true,1.24471
fish2_lowres,shark2_lowres,none,true,false,false,false,false,2.48104
fish2_lowres,shark2_lowres,none,true,false,false,false,true,1.24471
fish2_lowres,shark2_lowres,poisson,true,false,false,false,false,4.2898
fish2_lowres,shark2_lowres,poisson,true,false,false,false,true,2.23893
fish2_lowres,stone_long_lowres,direct,true,false,false,false,false,2.33181
fish2_lowres,stone_long_lowres,direct,true,false,false,false,true,1.65163
fish2_lowres,stone_long_lowres,none,true,false,false,false,false,2.33181
fish2_lowres,stone_long_lowres,none,true,false,false,false,true,1.65163
fish2_lowres,stone_long_lowres,poisson,true,false,false,false,false,5.93043
fish2_lowres,stone_long_lowres,poisson,true,false,false,false,true,1.70439
fish2_lowres,stone_round_lowres,direct,true,false,false,false,false,2.14837
fish2_lowres,stone_round_lowres,direct,true,false,false,false,true,1.21592
fish2_lowres,stone_round_lowres,none,true,false,false,false,false,2.14837
fish2_lowres,stone_round_lowres,none,true,false,false,false,true,1.21592
fish2_lowres,stone_round_lowres,poisson,true,false,false,false,false,3.91122
fish2_lowres,stone_round_lowres,poisson,true,false,false,false,true,1.28627
fish2_lowres,horse2_lowres,direct,false,true,false,false,false,2.23489
fish2_lowres,horse2_lowres,direct,false,true,false,false,true,2.50041
fish2_lowres,horse2_lowres,none,false,true,false,false,false,2.32032
fish2_lowres,horse2_lowres,none,false,true,false,false,true,2.37708
fish2_lowres,male_lowres,direct,false,true,false,false,false,1.68818
fish2_lowres,male_lowres,direct,false,true,false,false,true,1.88771
fish2_lowres,male_lowres,none,false,true,false,false,false,1.68818
fish2_lowres,male_lowres,none,false,true,false,false,true,1.88771
fish2_lowres,male_lowres,poisson,false,true,false,false,false,2.64245
fish2_lowres,male_lowres,poisson,false,true,false,false,true,2.58039
fish2_lowres,orange2_lowres,direct,false,true,false,false,false,2.24604
fish2_lowres,orange2_lowres,direct,false,true,false,false,true,1.24002
fish2_lowres,orange2_lowres,none,false,true,false,false,false,2.24604
fish2_lowres,orange2_lowres,none,false,true,false,false,true,1.24002
fish2_lowres,orange2_lowres,poisson,false,true,false,false,false,2.40404
fish2_lowres,orange2_lowres,poisson,false,true,false,false,true,1.15859
fish2_lowres,pear2_lowres,direct,false,true,false,false,false,2.15414
fish2_lowres,pear2_lowres,direct,false,true,false,false,true,1.2604
fish2_lowres,pear2_lowres,none,false,true,false,false,false,2.15414
fish2_lowres,pear2_lowres,none,false,true,false,false,true,1.2604
fish2_lowres,shark2_lowres,direct,false,true,false,false,false,2.09745
fish2_lowres,shark2_lowres,direct,false,true,false,false,true,2.05516
fish2_lowres,shark2_lowres,none,false,true,false,false,false,2.09745
fish2_lowres,shark2_lowres,none,false,true,false,false,true,2.05516
fish2_lowres,shark2_lowres,poisson,false,true,false,false,false,5.33937
fish2_lowres,shark2_lowres,poisson,false,true,false,false,true,2.19596
fish2_lowres,stone_long_lowres,direct,false,true,false,false,false,2.48301
fish2_lowres,stone_long_lowres,direct,false,true,false,false,true,1.23276
fish2_lowres,stone_long_lowres,none,false,true,false,false,false,2.48301
fish2_lowres,stone_long_lowres,none,false,true,false,false,true,1.23276
fish2_lowres,stone_round_lowres,direct,false,true,false,false,false,2.25905
fish2_lowres,stone_round_lowres,direct,false,true,false,false,true,1.204
fish2_lowres,stone_round_lowres,none,false,true,false,false,false,2.25905
fish2_lowres,stone_round_lowres,none,false,true,false,false,true,1.204
fish2_lowres,stone_round_lowres,poisson,false,true,false,false,false,2.6014
fish2_lowres,stone_round_lowres,poisson,false,true,false,false,true,1.25774
fish2_lowres,horse2_lowres,direct,false,false,true,false,false,2.62483
fish2_lowres,horse2_lowres,direct,false,false,true,false,true,1.40413
fish2_lowres,horse2_lowres,none,false,false,true,false,false,2.62483
fish2_lowres,horse2_lowres,none,false,false,true,false,true,1.40413
fish2_lowres,male_lowres,direct,false,false,true,false,false,1.92119
fish2_lowres,male_lowres,direct,false,false,true,false,true,1.91047
fish2_lowres,male_lowres,none,false,false,true,false,false,1.92119
fish2_lowres,male_lowres,none,false,false,true,false,true,1.91047
fish2_lowres,orange2_lowres,direct,false,false,true,false,false,2.23908
fish2_lowres,orange2_lowres,direct,false,false,true,false,true,1.23022
fish2_lowres,orange2_lowres,none,false,false,true,false,false,2.23908
fish2_lowres,orange2_lowres,none,false,false,true,false,true,1.23022
fish2_lowres,orange2_lowres,poisson,false,false,true,false,false,3.059
fish2_lowres,orange2_lowres,poisson,false,false,true,false,true,1.35293
fish2_lowres,pear2_lowres,direct,false,false,true,false,false,2.33275
fish2_lowres,pear2_lowres,direct,false,false,true,false,true,1.21428
fish2_lowres,pear2_lowres,none,false,false,true,false,false,2.33275
fish2_lowres,pear2_lowres,none,false,false,true,false,true,1.21428
fish2_lowres,shark2_lowres,direct,false,false,true,false,false,2.06511
fish2_lowres,shark2_lowres,direct,false,false,true,false,true,1.3021
fish2_lowres,shark2_lowres,none,false,false,true,false,false,2.06511
fish2_lowres,shark2_lowres,none,false,false,true,false,true,1.3021
fish2_lowres,stone_long_lowres,direct,false,false,true,false,false,2.44802
fish2_lowres,stone_long_lowres,direct,false,false,true,false,true,1.20224
fish2_lowres,stone_long_lowres,none,false,false,true,false,false,2.44802
fish2_lowres,stone_long_lowres,none,false,false,true,false,true,1.20224
fish2_lowres,stone_long_lowres,poisson,false,false,true,false,false,2.16999
fish2_lowres,stone_long_lowres,poisson,false,false,true,false,true,1.22188
fish2_lowres,stone_round_lowres,direct,false,false,true,false,false,2.4677
fish2_lowres,stone_round_lowres,direct,false,false,true,false,true,1.25973
fish2_lowres,stone_round_lowres,none,false,false,true,false,false,2.4677
fish2_lowres,stone_round_lowres,none,false,false,true,false,true,1.25973
fish2_lowres,stone_round_lowres,poisson,false,false,true,false,false,4.94246
fish2_lowres,stone_round_lowres,poisson,false,false,true,false,true,1.40148
fixed_deer3,horse2,none,false,false,false,false,false,2.14821
fixed_deer3_lowres,female_lowres,direct,false,false,false,false,false,2.15325
fixed_deer3_lowres,female_lowres,direct,false,false,false,false,true,1.94031
fixed_deer3_lowres,female_lowres,none,false,false,false,false,false,2.15325
fixed_deer3_lowres,female_lowres,none,false,false,false,false,true,1.94031
fixed_deer3_lowres,fish2_lowres,direct,false,false,false,false,false,2.24792
fixed_deer3_lowres,fish2_lowres,direct,false,false,false,false,true,1.49585
fixed_deer3_lowres,fish2_lowres,none,false,false,false,false,false,2.24792
fixed_deer3_lowres,fish2_lowres,none,false,false,false,false,true,1.49585
fixed_deer3_lowres,horse2_lowres,direct,false,false,false,false,false,2.44262
fixed_deer3_lowres,horse2_lowres,direct,false,false,false,false,true,3.18272
fixed_deer3_lowres,horse2_lowres,none,false,false,false,false,false,2.44262
fixed_deer3_lowres,horse2_lowres,none,false,false,false,false,true,3.18272
fixed_deer3_lowres,horse2_lowres,poisson,false,false,false,false,false,3.47917
fixed_deer3_lowres,horse2_lowres,poisson,false,false,false,false,true,2.943
fixed_deer3_lowres,male_lowres,direct,false,false,false,false,false,2.16263
fixed_deer3_lowres,male_lowres,direct,false,false,false,false,true,2.06332
fixed_deer3_lowres,male_lowres,none,false,false,false,false,false,2.16263
fixed_deer3_lowres,male_lowres,none,false,false,false,false,true,2.06332
fixed_deer3_lowres,orange2_lowres,direct,false,false,false,false,false,2.05476
fixed_deer3_lowres,orange2_lowres,direct,false,false,false,false,true,1.27124
fixed_deer3_lowres,orange2_lowres,none,false,false,false,false,false,2.05476
fixed_deer3_lowres,orange2_lowres,none,false,false,false,false,true,1.27124
fixed_deer3_lowres,pear2_lowres,direct,false,false,false,false,false,1.80816
fixed_deer3_lowres,pear2_lowres,direct,false,false,false,false,true,1.46991
fixed_deer3_lowres,pear2_lowres,none,false,false,false,false,false,1.80816
fixed_deer3_lowres,pear2_lowres,none,false,false,false,false,true,1.46991
fixed_deer3_lowres,pear2_lowres,poisson,false,false,false,false,false,2.45842
fixed_deer3_lowres,pear2_lowres,poisson,false,false,false,false,true,1.63062
fixed_deer3_lowres,shark2_lowres,direct,false,false,false,false,false,2.12317
fixed_deer3_lowres,shark2_lowres,direct,false,false,false,false,true,1.97624
fixed_deer3_lowres,shark2_lowres,none,false,false,false,false,false,2.12317
fixed_deer3_lowres,shark2_lowres,none,false,false,false,false,true,1.97624
fixed_deer3_lowres,stone_long_lowres,direct,false,false,false,false,false,2.05051
fixed_deer3_lowres,stone_long_lowres,direct,false,false,false,false,true,1.42762
fixed_deer3_lowres,stone_long_lowres,none,false,false,false,false,false,2.05051
fixed_deer3_lowres,stone_long_lowres,none,false,false,false,false,true,1.42762
fixed_deer3_lowres,stone_round_lowres,direct,false,false,false,false,false,1.90526
fixed_deer3_lowres,stone_round_lowres,direct,false,false,false,false,true,1.25952
fixed_deer3_lowres,stone_round_lowres,none,false,false,false,false,false,1.90526
fixed_deer3_lowres,stone_round_lowres,none,false,false,false,false,true,1.25952
fixed_deer3_lowres,female_lowres,direct,true,false,false,false,false,2.09513
fixed_deer3_lowres,female_lowres,direct,true,false,false,false,true,2.01894
fixed_deer3_lowres,female_lowres,none,true,false,false,false,false,2.09513
fixed_deer3_lowres,female_lowres,none,true,false,false,false,true,2.01894
fixed_deer3_lowres,female_lowres,poisson,true,false,false,false,false,2.98941
fixed_deer3_lowres,female_lowres,poisson,true,false,false,false,true,2.12833
fixed_deer3_lowres,fish2_lowres,direct,true,false,false,false,false,2.12701
fixed_deer3_lowres,fish2_lowres,direct,true,false,false,false,true,1.53665
fixed_deer3_lowres,fish2_lowres,none,true,false,false,false,false,2.12701
fixed_deer3_lowres,fish2_lowres,none,true,false,false,false,true,1.53665
fixed_deer3_lowres,horse2_lowres,direct,true,false,false,false,false,2.26261
fixed_deer3_lowres,horse2_lowres,direct,true,false,false,false,true,2.29141
fixed_deer3_lowres,horse2_lowres,none,true,false,false,false,false,2.26261
fixed_deer3_lowres,horse2_lowres,none,true,false,false,false,true,2.29141
fixed_deer3_lowres,horse2_lowres,poisson,true,false,false,false,false,2.96447
fixed_deer3_lowres,horse2_lowres,poisson,true,false,false,false,true,2.27998
fixed_deer3_lowres,male_lowres,direct,true,false,false,false,false,2.19811
fixed_deer3_lowres,male_lowres,direct,true,false,false,false,true,1.95917
fixed_deer3_lowres,male_lowres,none,true,false,false,false,false,2.19811
fixed_deer3_lowres,male_lowres,none,true,false,false,false,true,1.95917
fixed_deer3_lowres,orange2_lowres,direct,true,false,false,false,false,2.01864
fixed_deer3_lowres,orange2_lowres,direct,true,false,false,false,true,1.35231
fixed_deer3_lowres,orange2_lowres,none,true,false,false,false,false,2.01864
fixed_deer3_lowres,orange2_lowres,none,true,false,false,false,true,1.35231
fixed_deer3_lowres,pear2_lowres,direct,true,false,false,false,false,1.96565
fixed_deer3_lowres,pear2_lowres,direct,true,false,false,false,true,1.36892
fixed_deer3_lowres,pear2_lowres,none,true,false,false,false,false,1.96565
fixed_deer3_lowres,pear2_lowres,none,true,false,false,false,true,1.36892
fixed_deer3_lowres,pear2_lowres,poisson,true,false,false,false,false,2.41323
fixed_deer3_lowres,pear2_lowres,poisson,true,false,false,false,true,1.59091
fixed_deer3_lowres,shark2_lowres,direct,true,false,false,false,false,1.96523
fixed_deer3_lowres,shark2_lowres,direct,true,false,false,false,true,2.23612
fixed_deer3_lowres,shark2_lowres,none,true,false,false,false,false,1.96523
fixed_deer3_lowres,shark2_lowres,none,true,false,false,false,true,2.23612
fixed_deer3_lowres,shark2_lowres,poisson,true,false,false,false,false,3.23799
fixed_deer3_lowres,shark2_lowres,poisson,true,false,false,false,true,2.23094
fixed_deer3_lowres,stone_long_lowres,direct,true,false,false,false,false,1.90331
fixed_deer3_lowres,stone_long_lowres,direct,true,false,false,false,true,1.42933
fixed_deer3_lowres,stone_long_lowres,none,true,false,false,false,false,1.90331
fixed_deer3_lowres,stone_long_lowres,none,true,false,false,false,true,1.42933
fixed_deer3_lowres,stone_round_lowres,direct,true,false,false,false,false,1.90134
fixed_deer3_lowres,stone_round_lowres,direct,true,false,false,false,true,1.30666
fixed_deer3_lowres,stone_round_lowres,none,true,false,false,false,false,1.90134
fixed_deer3_lowres,stone_round_lowres,none,true,false,false,false,true,1.30666
fixed_deer3_lowres,stone_round_lowres,poisson,true,false,false,false,false,2.06608
fixed_deer3_lowres,stone_round_lowres,poisson,true,false,false,false,true,1.5063
fixed_deer3_lowres,female_lowres,direct,false,true,false,false,false,1.88167
fixed_deer3_lowres,female_lowres,direct,false,true,false,false,true,1.68488
fixed_deer3_lowres,female_lowres,none,false,true,false,false,false,1.88167
fixed_deer3_lowres,female_lowres,none,false,true,false,false,true,1.68488
fixed_deer3_lowres,female_lowres,poisson,false,true,false,false,false,3.97788
fixed_deer3_lowres,female_lowres,poisson,false,true,false,false,true,2.29354
fixed_deer3_lowres,fish2_lowres,direct,false,true,false,false,false,2.08354
fixed_deer3_lowres,fish2_lowres,direct,false,true,false,false,true,1.96744
fixed_deer3_lowres,fish2_lowres,none,false,true,false,false,false,2.08354
fixed_deer3_lowres,fish2_lowres,none,false,true,false,false,true,1.96744
fixed_deer3_lowres,fish2_lowres,poisson,false,true,false,false,false,3.29873
fixed_deer3_lowres,fish2_lowres,poisson,false,true,false,false,true,2.62334
fixed_deer3_lowres,horse2_lowres,direct,false,true,false,false,false,2.16858
fixed_deer3_lowres,horse2_lowres,direct,false,true,false,false,true,2.01068
fixed_deer3_lowres,horse2_lowres,none,false,true,false,false,false,2.16858
fixed_deer3_lowres,horse2_lowres,none,false,true,false,false,true,2.01068
fixed_deer3_lowres,horse2_lowres,poisson,false,true,false,false,false,3.0936
fixed_deer3_lowres,horse2_lowres,poisson,false,true,false,false,true,2.22307
fixed_deer3_lowres,male_lowres,direct,false,true,false,false,false,1.83034
fixed_deer3_lowres,male_lowres,direct,false,true,false,false,true,1.67865
fixed_deer3_lowres,male_lowres,none,false,true,false,false,false,1.83034
fixed_deer3_lowres,male_lowres,none,false,true,false,false,true,1.67865
fixed_deer3_lowres,orange2_lowres,direct,false,true,false,false,false,1.85087
fixed_deer3_lowres,orange2_lowres,direct,false,true,false,false,true,1.29663
fixed_deer3_lowres,orange2_lowres,none,false,true,false,false,false,1.85087
fixed_deer3_lowres,orange2_lowres,none,false,true,false,false,true,1.29663
fixed_deer3_lowres,orange2_lowres,poisson,false,true,false,false,false,2.35028
fixed_deer3_lowres,orange2_lowres,poisson,false,true,false,false,true,1.35018
fixed_deer3_lowres,pear2_lowres,direct,false,true,false,false,false,1.77221
fixed_deer3_lowres,pear2_lowres,direct,false,true,false,false,true,1.34981
fixed_deer3_lowres,pear2_lowres,none,false,true,false,false,false,1.77221
fixed_deer3_lowres,pear2_lowres,none,false,true,false,false,true,1.34981
fixed_deer3_lowres,pear2_lowres,poisson,false,true,false,false,false,2.41772
fixed_deer3_lowres,pear2_lowres,poisson,false,true,false,false,true,1.46983
fixed_deer3_lowres,shark2_lowres,direct,false,true,false,false,false,2.31573
fixed_deer3_lowres,shark2_lowres,direct,false,true,false,false,true,2.19729
fixed_deer3_lowres,shark2_lowres,none,false,true,false,false,false,2.37601
fixed_deer3_lowres,shark2_lowres,none,false,true,false,false,true,1.99313
fixed_deer3_lowres,stone_long_lowres,direct,false,true,false,false,false,2.16262
fixed_deer3_lowres,stone_long_lowres,direct,false,true,false,false,true,1.4549
fixed_deer3_lowres,stone_long_lowres,none,false,true,false,false,false,2.16262
fixed_deer3_lowres,stone_long_lowres,none,false,true,false,false,true,1.4549
fixed_deer3_lowres,stone_round_lowres,direct,false,true,false,false,false,1.91026
fixed_deer3_lowres,stone_round_lowres,direct,false,true,false,false,true,1.27435
fixed_deer3_lowres,stone_round_lowres,none,false,true,false,false,false,1.91026
fixed_deer3_lowres,stone_round_lowres,none,false,true,false,false,true,1.27435
fixed_deer3_lowres,female_lowres,direct,false,false,true,false,false,2.02125
fixed_deer3_lowres,female_lowres,direct,false,false,true,false,true,1.61551
fixed_deer3_lowres,female_lowres,none,false,false,true,false,false,2.02125
fixed_deer3_lowres,female_lowres,none,false,false,true,false,true,1.61551
fixed_deer3_lowres,fish2_lowres,direct,false,false,true,false,false,2.31877
fixed_deer3_lowres,fish2_lowres,direct,false,false,true,false,true,1.52779
fixed_deer3_lowres,fish2_lowres,none,false,false,true,false,false,2.31877
